full_text,sentiment,clean_full_text,word_count
@TsamaraDKI Mbaknya lg ngomongin pak Anies ya? Terimakasih sdh membela pak Anies. Memang yg senior kalo nir adab ya mmg kdg hrs ditegur walaupun dg cara yg santun. Tp kl yg smlm sih emg nir adab bener. Udh ga jwb pertanyaan malah ky ngajak ribut. Hadeh,netral,  Mbaknya lagi omongi pak Anies ya? Terimakasih sudah  membela pak Anies. Memang yang senior kalau nir adab ya memang  kadang  harus  ditegur walaupun dengan  cara yang santun. Tp kalau yang semalam  sih memang  nir adab bener. Udh tidak jawab  pertanyaan malah mirip  mengajak  ribut. Hadeh ,45
Anies apes banget punya buzzer begini :(,netral, Anies apes sekali  punya buzer begini :( ,7
@Metro_TV @gibran_tweet Pemimpin yang adaptif Gibran siap menjawab tantangan masa depan bagi kemajuan bangsa.,netral,   Pemimpin yang adaptif Gibran siap menjawab tantangan masa depan bagi kemajuan bangsa. ,12
program dari ganjar - mahfud yg paling membanggakan n mengharukan adalah bangga menjadi petani.,netral, program dari ganjar - mahfud yang paling membanggakan dan mengharukan adalah bangga menjadi petani. ,14
@kumparan Ganjar-Mahfud pilihan rakyat maka pilihan kita jg menang ,positif,  Ganjar-Mahfud pilihan rakyat maka pilihan kita juga  menang  ,8
Pahami misi perubahan dengan baik dan benar bersama Anies dan Muhaimin #AMINajaDulu #AniesUnggul #PakaiOtakPakaiHati @aniesbaswedan @cakimNOW https://t.co/6wMLPWZ2sG,positif, Pahami misi perubahan dengan baik dan benar bersama Anies dan Muhaimin       ,11
@feirashi_ @ainunnajib Gibran cuma bilang Gus Muhaimin adalah ketua umum PKB jadi pasti tau soal ini. Gak ada sama sekali menyinggung istilah dalam konteks Islam. Siapa pun yg mendengar pastinya bingung apa hubungannya SGIE dengan PKB? Dan apa pula itu Es Ge I E? Bukannya Es Ji Ai I yg tepat?,netral,   Gibran cuma bilang Gus Muhaimin adalah ketua umum PKB jadi pasti tahu soal ini. Gak ada sama sekali menyinggung istilah dalam konteks Islam. Siapa pun yang mendengar pastinya bingung apa hubungannya SGIE dengan PKB? Dan apa pula itu Es Ge I E? Bukannya Es Ji Ai I yang tepat? ,49
Setelah debat capres elektabilitas anies naik drastis kasian anies kalau setelah debat cawapres elektabilitas paslon 1 menurun drastis krn blunder wakilnya ,netral, Setelah debat capres elektabilitas anies naik drastis kasihan anies kalau setelah debat cawapres elektabilitas paslon 1 menurun drastis karena  kesalahan ceroboh wakilnya  ,22
#SlepetNomic Slepet itu seperti sarung yang saya bawa di kalangan santri bisa membangunkan yang tidur menggerakkan yang loyo dan sekaligus mengingatkan yang lalai jelas Cawapres Gus Muhaimin @cakimiNOW ️ #aminajadulu #aminno1 https://t.co/roPLppXsoy,netral,  Slepet itu seperti sarung yang saya bawa di kalangan santri bisa membangunkan yang tidur menggerakkan yang loyo dan sekaligus mengingatkan yang lalai jelas Cawapres Gus Muhaimin  ️    ,27
PKS mempercayakan Anies-Muhaimin sebagai pemimpin yang mampu membawa Indonesia menuju masa depan yang lebih cerah. #PKSmenangAMIN PilihPKS CoblosAMIN,positif, PKS mempercayakan Anies-Muhaimin sebagai pemimpin yang mampu membawa Indonesia menuju masa depan yang lebih cerah.  PilihPKS CoblosAMIN ,17
Debat #2 1. Mahfud MD 2. Gibran 3. Muhaimin,netral, Debat  1. Mahfud MD 2. Gibran 3. Muhaimin ,8
@tvOneNews bisa beralih ke yg lain klo anies gak menang asal bukan prabowo aja lagian masih ada ganjar yeuhh https://t.co/apTBx0WHWH,netral,  bisa beralih ke yang lain kalau anies tidak menang asal bukan prabowo saja lagi  masih ada ganjar ya  ,18
@gibran_tweet Semoga Mas Gibran menang untuk menjadi calon wakil presiden teruslah berjuang karena rakyat Indonesia menunggu Mas Gibran,positif,  Semoga Mas Gibran menang untuk menjadi calon wakil presiden teruslah berjuang karena rakyat Indonesia menunggu Mas Gibran ,17
@mynameisprayaa @gibran_tweet Malu harusnya bisa menunggu waktu untuk matang. Tapi malah memanfaatkan sang Paman karena sudah ga sabar mau berkuasa...,netral,   Malu harusnya bisa menunggu waktu untuk matang. Tapi malah memanfaatkan sang Paman karena sudah tidak sabar mau berkuasa... ,18
@Resty_J_Cayah @prabowo Keringat dingin bercucuran ..itu tandanya ..? Sutris sampai ke ubun2,netral,   Keringat dingin bercucuran ..itu tandanya ..? Sutris sampai ke ubun ubun ,11
 Ganjar Mahfud Hebat #Coblos3 #3GM #GanjarMahfud2024 #KeluargaToleran Oh https://t.co/6lYDDqmDV0,netral,  Ganjar Mahfud Hebat     Oh  ,4
pesan untuk abah jika abah anies membaca. abah jika abah nanti ditakdirkan untuk memimpin Indonesia tolong sayangi kami sebagai manusia bukan sebagai rakyat. tapi jika abah tidak ditakdirkan untuk memimpin Indonesia tolong tetap menyala dan peduli dimanapun abah berada ,positif, pesan untuk abah jika abah anies membaca. abah jika abah nanti ditakdirkan untuk memimpin Indonesia tolong sayangi kami sebagai manusia bukan sebagai rakyat. tapi jika abah tidak ditakdirkan untuk memimpin Indonesia tolong tetap menyala dan peduli dimanapun abah berada  ,39
Momen Unjuk Gigi Anies-Prabowo-Ganjar di Debat Pertama Capres https://t.co/ron6qAVdjr,positif, Momen Unjuk Gigi Anies-Prabowo-Ganjar di Debat Pertama Capres  ,8
@GirlBieberJ @jokowi @prabowo @gibran_tweet @hansssolo @seruanhl @007koteka Ya Allah semoga pendukung dinasti jokowi ini segera tersadarkan,netral,        Ya Allah semoga pendukung dinasti jokowi ini segera tersadarkan ,9
Investor Mau Garap Kereta Cepat ke Surabaya Anies masih pidato @msaid_didu @musniumar1r @alisyarief @bachrum_achmadi @cakimiNOW @dennyindrayana @aniesbaswedan @DokterTifa @MardaniAliSera @ZAEffendy @Muhammad_Saewad ,netral, Investor Mau Garap Kereta Cepat ke Surabaya Anies masih pidato             ,10
@Nikmatul_Sg Semangat para pendukung Ganjar Mahfud tentunya makin semangat lagi untuk memenangkan pilpres 2024,netral,  Semangat para pendukung Ganjar Mahfud tentunya makin semangat lagi untuk memenangkan pilpres 2024 ,13
@Gus_Raharjo Mahfud lebih baik ganjar mahfud sat set jangan ragu untuk memilih pak ganjar mahfud sampai menjadi presiden dan wakil presiden #MahfudLebihBaik #GanjarMahfudSatset https://t.co/kyArIgSi1Z,positif,  Mahfud lebih baik ganjar mahfud sat set jangan ragu untuk memilih pak ganjar mahfud sampai menjadi presiden dan wakil presiden    ,20
@tvOneNews Muhaimin Iskandar berhasil menciptakan pemahaman tentang perlunya adaptasi pertanian terhadap perubahan iklim global.,netral,  Muhaimin Iskandar berhasil menciptakan pemahaman tentang perlunya adaptasi pertanian terhadap perubahan iklim global. ,13
@erwanrahman70 @NoviBudi78 @aniesbaswedan @ganjarpranowo @prabowo ini ajang anak muda ....bukan ajang orang jompo,netral,      ini ajang anak muda ....bukan ajang orang jompo ,8
@BosPurwa Debat Cawapres yg paling ditunggu adalah Mahfud x Gibran bukan Cak Imin,netral,  Debat Cawapres yang paling ditunggu adalah Mahfud kali Gibran bukan Cak Imin ,12
Ganjar Mahfud emang jadi calon yang tepat punya program kesehatan mental yang menyeluruh keren! @KimAnna50858070 VisiMisi GanjarMahfud https://t.co/XxrWKk8rV5,positif, Ganjar Mahfud memang jadi calon yang tepat punya program kesehatan mental yang menyeluruh keren!  VisiMisi GanjarMahfud  ,16
Survei Asing Prediksi Hasil Pilpres Bukan Anies-Prabowo-Ganjar Tapi.. https://t.co/dFFaazqWHb,netral, Survei Asing Prediksi Hasil Pilpres Bukan Anies-Prabowo-Ganjar Tapi..  ,8
Bukan apa apa ya momen seperti ini kayaknya ngga mungkin dilakukan paslon lain. Soalnya dari kepribadian aja cuma mereka yg mungkin melakukan hal2 organik seperti ini. Pak Anies yg santai Cak Imin yg humoris jadi klop. https://t.co/3cXcQASbXh,netral, Bukan apa apa ya momen seperti ini kayaknya tidak mungkin dilakukan paslon lain. Soalnya dari kepribadian saja cuma mereka yang mungkin melakukan hal hal organik seperti ini. Pak Anies yang santai Cak Imin yang humoris jadi klop.  ,37
Pak @ganjarpranowo menyatakan siap menjalankan amanah konstitusi berupa jaminan kebebasan beragama dan beribadah jika dipercaya memenangkan Pilpres 2024. Mahfud #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 https://t.co/NxIfXBXp79,positif, Pak  menyatakan siap menjalankan amanah konstitusi berupa jaminan kebebasan beragama dan beribadah jika dipercaya memenangkan Pilpres 2024. Mahfud         ,18
@abu_waras maaf 1. cak imin 30 2. gibran 70 3. mahfud md 72,netral,  maaf 1. cak imin 30 2. gibran 70 3. mahfud md 72 ,12
@ganjarpranowo @mcd4nny @daniaaditya @fatihandhika @ozarangkuti Pak Ganjar pasti bakal slow sih kalau d roasting soalnya udah biasa ya pak,netral,      Pak Ganjar pasti bakal lambat sih kalau  panggang soalnya sudah biasa ya pak ,13
@mazzini_gsp Gokil juga Anies... Sama Luhut aja berani .. ya memang karena benar sihhh gabbisa di intervensi... Goksss takutnya di racun ga tuh apa di culik Ayam nya ,positif,  Gokil juga Anies... Sama Luhut saja berani .. ya memang karena benar sih tidak bisa di intervensi... Goksss takutnya di racun tidak itu apa di culik Ayam nya  ,28
@erickthohir @prabowo @gibran_tweet AKHLAK itu penting kata @erickthohir @ridwankamil . Kl yg spti ini anda tidak tahu mungkin perlu tuning lagi nurani Bapak. https://t.co/EzJsGuEcsP,netral,    AKHLAK itu penting kata   . Kl yang seperti ini anda tidak tahu mungkin perlu penyetelan lagi nurani Bapak.  ,18
@Kayn77159766 @DarahBiroe @jesicayosi022 @BuayaDaratweet @PartaiSocmed Informasi yg @DarahBiroe berikan berkaitan dg laporan ke KPK ttg dugaan penyimpangan dana pameran buku di Jerman saat Anies masih menjabat sebagai Menteri Pendidikan dan Kebudayaan. Ini isu yang berbeda dan TIDAK terkait langsung dengan kinerja Anies sebagai Gubernur DKI Jakarta.,netral,      Informasi yang  berikan berkaitan dengan  laporan ke KPK tentang  dugaan penyimpangan dana pameran buku di Jerman saat Anies masih menjabat sebagai Menteri Pendidikan dan Kebudayaan. Ini isu yang berbeda dan TIDAK terkait langsung dengan kinerja Anies sebagai Gubernur DKI Jakarta. ,40
Kepemimpinan Ganjar-Mahfud menciptakan landasan kokoh bagi terciptanya iklim usaha yang kondusif. @V4NTX Juara ! Pasti Lebih Baik https://t.co/JpKbmvUOQU,positif, Kepemimpinan Ganjar-Mahfud menciptakan landasan kokoh bagi terciptanya iklim usaha yang kondusif.  Juara ! Pasti Lebih Baik  ,16
@fais21804461 @hartono_mulyadi Bikin sndiri eh malah kalah telak. Mending lu apus drpd cm bikin malu. Rakyat dah ga dongok lg ga mau kejelblos sama sandiwara kaya dulu milih jokowi. Mau kejeblos lagi milih prabowo?,netral,   Bikin sendiri  eh malah kalah telak. Mending kamu hapus daripada  cuma  bikin malu. Rakyat sudah tidak dongok lagi tidak mau kejeblos sama sandiwara mirip  dulu pilih jokowi. Mau kejeblos lagi pilih prabowo? ,32
@SemutMerah2024 kalau rakyat ga suka Prabowo Gibran ga usah pilih tapi bujukin rakyat dengan membagi susu dan amplop ,netral,  kalau rakyat tidak suka Prabowo Gibran tidak usah pilih tapi bujuki rakyat dengan membagi susu dan amplop  ,17
@rahmimimi Semakin diserang terus malah semakin keliatan kualitas nya thx pak Anies sy gajadi golput,netral,  Semakin diserang terus malah semakin kelihatan  kualitas nya terima kasih pak Anies saya tidak jadi golput ,16
@idextratime terserah mau pilih Anies Prabowo atau Ganjar karena yg kalah udah pasti EMYU . 1. Anies - Muhaimin 2. Prabowo - Gibran 3. Ganjar - Mahfud 4. Manchester - United ,netral,  terserah mau pilih Anies Prabowo atau Ganjar karena yang kalah sudah pasti EMYU . 1. Anies - Muhaimin 2. Prabowo - Gibran 3. Ganjar - Mahfud 4. Manchester - United  ,30
Mahfud Md: Kebebasan Mimbar Akademik Era Pak Harto Masih Cukup Didengarkan https://t.co/BTCFkQUgVa #News,netral, Mahfud Md: Kebebasan Mimbar Akademik Era Pak Harto Masih Cukup Didengarkan   ,11
@faisal_hernawan @dlidingdliding @nksthi pinter ngomong kalimat itu terus yg kalian jadiin counter coba deh dibanding nyinyir begitu cari prestasi pak anies selama menjabat pasti lu kenyang Pak Anies juga sih ga suka pamer jadi banyak yg ga percaya deh sama kinerjanya ,netral,    pintar omong kalimat itu terus yang kalian jadi  menangkal coba deh dibanding nyinyir begitu cari prestasi pak anies selama menjabat pasti kamu kenyang Pak Anies juga sih tidak suka pamer jadi banyak yang tidak percaya deh sama kinerjanya  ,38
Nungguin meme video gibran jadi tukang parkir.,netral, Nungguin meme video gibran jadi tukang parkir. ,7
ponakannyaom Tuker aja Pak Mahfud Capres Pak Ganjar wakil saya pilih pak beneran dah GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat,netral, ponakannya om Tuker saja Pak Mahfud Capres Pak Ganjar wakil saya pilih pak benaran sudah GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat ,23
Calon wakil presiden (cawapres) nomor urut 2 Gibran Rakabuming Raka menyindir sikap cawapres nomor urut 1 Muhaimin Iskandar atau Cak Imin terkait pembangunan Ibu Kota Negara (IKN) Nusantara. https://t.co/J53E8OqvOO,netral, Calon wakil presiden (cawapres) nomor urut 2 Gibran Rakabuming Raka menyindir sikap cawapres nomor urut 1 Muhaimin Iskandar atau Cak Imin terkait pembangunan Ibu Kota Negara (IKN) Nusantara.  ,28
@Muhamma53294744 @ArAwaluddin @Arie_Kriting no the point is bukan gibran ga boleh menyerang lawan tapi balik ke poin awal esensi debat bukan cuma buat tebak2an singkatan . Kalo pun ga diitung di durasi gibran masi bisa nyombong soal dia tau singkatan itu yang ditanya pun masih bisa jawab. So fair for both thats it.,netral,    tidak itu poin adalah bukan gibran tidak boleh menyerang lawan tapi balik ke poin awal esensi debat bukan cuma buat tebak tebakan singkatan . Kalo pun tidak dihitung di durasi gibran masih bisa sombong soal dia tahu singkatan itu yang ditanya pun masih bisa jawab. So adil untuk keduanya itu dia it. ,52
@reincarnasi2 @ekowboy2 Gibran aja jwabanny ngelantur toh mas,netral,   Gibran saja jawabannya lantur toh mas ,6
@DPNAminBalad @aniesbaswedan @cakimiNOW Gus Muhaimin menyoroti Food estate itu membabat hutan lalu menanam dengan jumlah yang banyak tetapi perencanaannya tidak matang. #RezimPerusakLingkungan #AMINAjaDulu @aniesbaswedan @cakimiNOW,positif,    Gus Muhaimin menyoroti Food perkebunan itu membabat hutan lalu menanam dengan jumlah yang banyak tetapi perencanaannya tidak matang.     ,18
Cawapres nomor urut 1 Muhaimin Iskandar atau Cak Imin dinilai telah mampu mengemas materi berat dan serius pada debat menjadi bahasan ringan dan mudah dicerna yang digelar Jumat (22/12). #newsupdate https://t.co/nptsh0ib8r,netral, Cawapres nomor urut 1 Muhaimin Iskandar atau Cak Imin dinilai telah mampu mengemas materi berat dan serius pada debat menjadi bahasan ringan dan mudah dicerna yang digelar Jumat (22/12).   ,29
@herlidian @abu_waras Anies jg sangat meyakinkan ngomong ini itu. Udah benci duluan ya begini nalar nya standar ganda.,positif,   Anies juga  sangat meyakinkan omong ini itu. Udah benci duluan ya begini nalar nya standar ganda. ,16
@Dahnilanzar Bukan karena rahasia negara Prabowo tidak bisa buka data karena memang tidak punya data ,netral,  Bukan karena rahasia negara Prabowo tidak bisa buka data karena memang tidak punya data  ,14
@abu_waras @akbarfaizal68 Pak Anies Baswedan PRESIDEN yg dicintai RAKYAT BUKAN SEPERTI SI MUKIDIDI YG HANYA SETINGAN,positif,   Pak Anies Baswedan PRESIDEN yang dicintai RAKYAT BUKAN SEPERTI SI MUKIDIDI YG HANYA SETINGAN ,14
@berlianidris itu cara pandang pa prabowo ke pa anies deh kayanya?? nganggep pa anies layaknya professor??? tp gtw sie inimh mnut sy pribadi ,netral,  itu cara pandang pak prabowo ke pak anies deh kayanya?? anggap pak anies layaknya professor??? tapi tidak tahu sih ini mah menurut saya pribadi  ,24
Dengan fokus pada perbaikan regulasi Ganjar-Mahfud memastikan bahwa aturan-aturan baru akan memberikan manfaat konkret bagi para pelaku bisnis. @rsnwulan Juara ! Sat Set https://t.co/lH3joMNNLK,positif, Dengan fokus pada perbaikan regulasi Ganjar-Mahfud memastikan bahwa aturan-aturan baru akan memberikan manfaat konkret bagi para pelaku bisnis.  Juara ! Sat Set  ,22
@KompasTV InsyaAllah dimudahkan ya pak. Keren memang pak anies ini. Gaksalah kami pilih. Pun sekali harus kalah kami ke pak ganjar ya pak daripada prabowo yg jelas gak jelas programnya. https://t.co/TVPrMmBbI5,positif,  InsyaAllah dimudahkan ya pak. Keren memang pak anies ini. Gaksalah kami pilih. Pun sekali harus kalah kami ke pak ganjar ya pak daripada prabowo yang jelas tidak jelas programnya.  ,29
Mending AMIS. Anies Muhaimin ISkandar.,negatif, Mending AMIS. Anies Muhaimin ISkandar. ,5
Membandingkan 'ga ada etika' dalam debat capres dg ga ada etikanya si songong. Anies dan Ganjar mempertanyakan ide dan gagasan serta hasil si songong ini melecehkan secara verbal dan visual,netral, Membandingkan 'ga ada etika' dalam debat capres dengan  tidak ada etikanya si songong. Anies dan Ganjar mempertanyakan ide dan gagasan serta hasil si sombong ini melecehkan secara verbal dan visual ,30
@tukangjoget @Generasi_MudaNU Kita? Lu aja deh gw all in prabowo gibran,netral,   Kita? Lu saja deh saya semua ini prabowo gibran ,9
Connie Sebut Hasto juga Tahu Info Prabowo Jadi Presiden 2 Tahun dalam Pertemuan Pengusaha - https://t.co/xf3FxbwNet,netral, Connie Sebut Hasto juga Tahu Info Prabowo Jadi Presiden 2 Tahun dalam Pertemuan Pengusaha -  ,15
Buat yang menilai Anies terlalu 'menyerang' Prabowo saat Debat Capres ini jawabannya... https://t.co/3CUb13G3yQ https://t.co/3CUb13G3yQ,netral, Buat yang menilai Anies terlalu 'menyerang' Prabowo saat Debat Capres ini jawabannya...   ,12
Ganjar-Mahfud bukan hanya calon pemimpin tapi mitra bagi generasi muda dalam menjaga kualitas hidup dan produktivitas @LiuSetyawan VisiMisi GanjarMahfud https://t.co/FqJOwNHOWl,positif, Ganjar-Mahfud bukan hanya calon pemimpin tapi mitra bagi generasi muda dalam menjaga kualitas hidup dan produktivitas  VisiMisi GanjarMahfud  ,18
waduhh cita2 anaknya gibran pen jadi presiden katanya wkwkwkwk,netral, aduh  cita cita anaknya gibran ingin jadi presiden katanya ha ,10
Ganjar dan Mahfud benar-benar menghadirkan solusi nyata untuk perlindungan sosial membuktikan komitmennya dengan target pengurangan kemiskinan yang jelas @nienaknyaapaan VisiMisi GanjarMahfud https://t.co/l0mwZNWd8G,positif, Ganjar dan Mahfud benar benar menghadirkan solusi nyata untuk perlindungan sosial membuktikan komitmennya dengan target pengurangan kemiskinan yang jelas  VisiMisi GanjarMahfud  ,21
@GeiszChalifah Saya juga lebih condong mendukung Pak Anies sebagai pilihan utama saya Namun jika situasi mengharuskan saya lebih memilih untuk memberikan dukungan kepada Pak Ganjar sebagai opsi cadangan dan menolak mendukung prabowo karna takut akan kecurangan yg terjadi kedepannya https://t.co/bDP6f2FoU1,netral,  Saya juga lebih condong mendukung Pak Anies sebagai pilihan utama saya Namun jika situasi mengharuskan saya lebih memilih untuk memberikan dukungan kepada Pak Ganjar sebagai opsi cadangan dan menolak mendukung prabowo karena takut akan kecurangan yang terjadi ke depannya  ,39
@malakmalakmal Prabowo emosinan ngomong tanpa data tanda konsep...banyak blunder..,negatif,  Prabowo emosian omong tanpa data tanda konsep...banyak blunder.. ,8
@Arie_Kriting Iup prof mahfud juara nya,netral,  Iup profesor mahfud juara nya ,5
