full_text,sentiment,word_count,text_preprocessed
Ganjar dan Mahfud membawa harapan baru bahwa setiap anak terlantar memiliki hak untuk tumbuh dan berkembang @Penikma84444115 VisiMisi GanjarMahfud https://t.co/dxHlXBoTjZ,1,18,ganjar mahfud bawa harap anak terlantar milik hak tumbuh kembang visi misi ganjar memahfud
@imanlagi Muhaimin terlalu serius.. Sebenernya bilang aja tahunya SGIE itu Sego Iwak Endog...,0,12,muhaimin serius bilang tahu sgie nasi iwak telur
@Dani_OOR Itu pertanyaan yg menjebak.. padahal singkatan tdk terekam oleh otak Gibran.. buktikan di jawab dgn membaca SGIE,0,17,jebak singkat rekam otak gibran bukti baca sgie
@selosenama @KompasTV bener ini jadi gampang banget diserang mungkin beda cerita klo wakilnya rk sma muhaimin.,0,14,gampang serang beda cerita wakil rk muhaimin
@geloraco Lha terus mau akronim apa AMAN ga nyambung? AMUN ga nyambung juga? Yang paling cocok ya AMIN Anis MuhaimIN gitu aja kok repot,0,23,akronim aman sambung amun sambung cocok iya amin anies muhaimin repot
@fadlizon @prabowo @gibran_tweet KOK ANEH ANJIR ANEHHHHHHH.,0,4,aneh anjir aneh
@dsvwaikdjns @tvOneNews Keberanian Pak Prabowo dalam mengambil langkah-langkah nyata menggambarkan kepemimpinan yang tidak hanya sebatas janji-janji tetapi juga keputusan yang dapat mengubah keadaan.,0,21,berani prabowo ambil langkah langkah nyata gambar pimpin batas janji janji putus ubah
@Beritasatu @DavidVilla321 Pak Prabowo mah nggak kaleng2 nih ngasih pesawatnya nggak tanggung2 langsung 5,1,14,prabowo mah kaleng kaleng ini kasih pesawat tanggung tanggung langsung
@ferrykoto @gibran_tweet @mohmahfudmd @cakimiNOW menang gung malu tepatnya awokwokwokwokmkmkmkmkmk,0,5,menang gung malu tepat ha
@tempodotco Pak Prabowo orang yang sangat lahh keren dan jugaa bisa memimpin Indonesia ini,1,13,prabowo orang keren pimpin indonesia
Ganjar-Mahfud berbicara tentang perlunya membentuk sinergi antara sektor publik dan swasta dalam menjalankan sistem pajak yang efektif. @superzmairo Top ! Sat Set https://t.co/UVuUqEfCkQ,1,21,ganjar mahfud bicara bentuk sinergi sektor publik swasta jalan sistem pajak efektif top sat set
@myhppylittlepil @sosmedkeras Kalau massa rame itu kampanye kalau hasil selingkuh MK nama nya gibran gitu saja kok repot,0,16,massa ramai kampanye hasil selingkuh nama nya gibran repot
@Yurissa_Samosir @AdamVelcro @AdeDhani9 @AkalSehat2024 @aking_adit @chaidar_2000 @Kang_Toniee @NohCeukenohhh @mustafaagus007 @choymarkochoy Prabowo gayanya seperti wayang golek.,0,5,prabowo gaya wayang golek
@mediaindonesia Siapaa sii yang gak ingin dukung pak Prabowo yang gagah ini,1,11,sih dukung prabowo gagah
@ismail_deaz @tempodotco Penies? Pendukung Anies,0,3,penies dukung anies
@DRmdsh @gibran_tweet Bangga dengan penipu konstitusi? Dimana harga diri Anda ?? Bisa nyapres karena sang Paman..malu aku sebagai generasi muda..,0,18,bangga tipu konstitusi mana harga capres sang paman malu generasi muda
Misi Anies-Muhaimin: Menggalakkan program pengurangan limbah plastik memperhatikan keberlanjutan lingkungan dan mendukung penggunaan alternatif ramah lingkungan. #AMINku01,1,16,misi anies muhaimin galak program kurang limbah plastik perhati lanjut lingkung dukung guna alternatif ramah lingkung
@REP0RT_ID Pantesan masih banyak yg milih prabowo kualitas masyarakat nya aja begini,0,11,pantas pilih prabowo kualitas masyarakat nya
Ganjar-Mahfud tidak hanya mengubah wajah politik tetapi juga menciptakan peluang baru bagi pertumbuhan ekonomi melalui sektor investasi. @shellyumm Top ! Sat Set https://t.co/R1LknGpDwB,1,21,ganjar mahfud ubah wajah politik cipta peluang tumbuh ekonomi sektor investasi top sat set
@tijabar @gendissw SNA MUHAIMIN ISKANDAR Terdapat dua klaster yang terlibat dalam percakapan tentang Muhaimin Iskandar. Klaster paling besar dari kalangan Pro Muhaimin dan Netral. Klaster kedua berpusat pada akun @DPNAminBalad yang mendapat engagement besar dan terpisah dari klaster utama dengan https://t.co/uA8GBprbt1,0,37,muhaimin iskandar klaster libat cakap memuhaim iskandar klaster kalang pro memuhaim netral klaster pusat akun tunang pisah klaster utama
Ganjar-Mahfud bukan hanya menghapus angka kemiskinan tapi menghapus ketidaksetaraan @NiamNurWafa3 VisiMisi GanjarMahfud https://t.co/0ohwDM0dpE,1,12,ganjar mahfud hapus angka miskin hapus tidak setara visi misi ganjar memahfud
Ganjar-Mahfud menekankan pentingnya pemberdayaan masyarakat lokal dalam merasakan manfaat langsung dari perkembangan perdagangan. @valhallamour Top ! Pasti Lebih Baik https://t.co/gzHAsMD96g,1,18,ganjar mahfud tekan daya masyarakat lokal rasa manfaat langsung kembang dagang top
@jokoanwar Saat Ganjar &amp; Anies kompak serang Prabowo mrk girang. Saat Gibran serang balik Mahfud &amp; Imin mrk tuduh songong dan nir etika. Repot bener hidup ini. Ini yg disebut gak adil sjk dlm pikiran tp berharap diperlakukan adil org lain.,0,40,ganjar anies kompak serang prabowo girang gibran serang mahfud imin tuduh sombong nir etika repot hidup adil pikir harap laku adil orang
@tvOneNews 90% ALHAMDULILAH SAYA PUAS PADA GUS MUHAIMIN ,0,7,alhamdulillah puas gus muhaimin
Fasilitas layanan jiwa di rumah sakit umum menandakan langkah progresif Ganjar-Mahfud dalam meningkatkan akses terhadap perawatan kesehatan mental @kitadimanaskrg VisiMisi GanjarMahfud https://t.co/mQB0m1rVZ1,1,20,fasilitas layan jiwa rumah sakit nanda langkah progresif ganjar mahfud tingkat akses awat sehat mental visi misi ganjar memahfud
@dimas_hsyah @AraituLaki Apa bedanya gibran ngekhianat PDI-P?,0,5,beda gibran khianat pdi
@kba_news Kita tau kalau pks di parlemen benar membela yg benar dan menolak kebathilan. pks juga yg menjadi jembatan untuk pak anies selalu berjuang.,0,23,pks parlemen bela tolak batil pks jembatan anies juang
@Dennysiregar7 Anies tidak cerdas masalah kemenhan koq ditanya Etika ? akibatnya diserang balik krn dia sendiri tidak beretika bohongi publik terus. Harusnya yg ditanyakan masalah pertanggungjawaban nya sebagai Kemenhan.,-1,29,anies cerdas kemenhan etika akibat serang etika bohong publik tanggung nya menh
@Fahrihamzah Owh maksudnya pak Prabowo ditipu Jokowi ya... Hmmmm ya ya.,0,10,oh maksud prabowo tipu jokowi iya hem iya iya
Ganjar-Mahfud mendorong transformasi ekonomi berbasis nilai tambah membawa perdagangan Indonesia ke tingkat superior. @vionila02 Juara ! Pasti Lebih Baik https://t.co/ZjmSF3EPCm,1,18,ganjar mahfud dorong transformasi ekonomi basis nilai bawa dagang indonesia tingkat superior juara
@bdosbdjs @GwynxAsh @ganjarpranowo @prabowo @gibran_tweet @Gerindra @golkar_id @Official_PAN @asboediono_id @gadisberjilbabb @SinthaS5 Ya emang pasti kalah Ganjar mah ,0,6,iya kalah ganjar mah
The reason why aku pengen lanjut studi tuh ya Krn lihat org2 kayak pak Anies dan prof Mahfud yg tinggi ilmu dan gelarnya tapi bagus di EQ,1,28,alas studi iya lihat orang orang anies profesor mahfud ilmu gelar bagus eq
@Timburks2 @Projo_Pusat Setidak saya sudah tahu siapa Prabowo sekarang saya di barisan pak Ganjar saja lebih berani dan tegas,-1,17,tidak prabowo baris ganjar berani
@rafiqi_28 @txtdrbekasi Dia takut mau sevokal pak Anies kan dia bilang sendiri sambil terbata-bata,0,12,takut vokal anies bilang bata bata
Ganjar-Mahfud membuka era baru di mana transparansi dan keadilan menjadi landasan utama dalam dunia investasi. @Sheliavie_ Top ! Pasti Lebih Baik https://t.co/IiGZunzFEE,1,20,ganjar mahfud buka era transparansi adil landas utama dunia investasi top
@Gus_Raharjo Pak Ganjar pemimpin yang berintegritas tinggi dan selalu berupaya untuk kesejahteraan masyarakat,0,12,ganjar pimpin integritas upaya sejahtera masyarakat
@blontankpoer Tetap gus muhaimin lah..,1,4,gus muhaimin
@M45Broo Karena aku lebih pilih gibran drpd prabowo atau paslon lain,0,10,pilih gibran prabowo paslon
@OposisiCerdas Jelek2kan JIS upaya kriminalisasi formula E kegiatannya tidak mendapatkan dukungan sponsor BUMN dll boikot adalah karena ada elite yang ambisi berkuasa dan takut kehebatan dan kepopuleran Anies bakal jadi batu halangan paling besar.. https://t.co/0oQge8K6wl,0,35,jelek jelekan jis upaya kriminalisasi formula e giat dukung sponsor bumn boikot elit ambisi kuasa takut hebat populer anies batu halang
Qodari memberi nilai Anies sbg mendikbud 10/100 menunjukkan keberfihakan dan subjektifitas. Sesuatu yg tdk boleh dimiliki surveyor. Jd kelihatan hasil surveynya perlu dipercaya atau tdk.,-1,25,qodari nilai anies mendikbud keberpihakan subyektivitas milik surveyor hasil surveynya percaya
@NenkMonica Dari sini aja udah kelihatan aura presidennya.. Insya Alloh Anies Baswedan presiden RI &amp; Muhaimin Iskandar wakil presiden.,1,18,aura presiden insya allah anies baswedan presiden ri muhaimin iskandar wakil presiden
A Muhaimin Iskandar DPP PKB #AMINAjaDulu #AniesUnggul #PakaiOtakPakaiHati https://t.co/EhkxEBrdNe,0,5,a muhaimin iskandar dpp pkb
https://t.co/G85nZtgQ3y @ajengcute16__ coba jelaskan ini apakah pak @aniesbaswedan Hoax msalah data lahannya pak prabowo... Yg ngmong @jokowi lhu,0,14,coba bohong data lahan prabowo omong
@SultanFatahill7 @CoachJustinL Keliatan banget kalo kamu nggak pernah baca riwayat pendidikan dari Mas Anies hingga menjabat jadi Gubernur DKI Jakarta malah Blok ³ . Blok,1,22,baca riwayat pendidikan mas anies jabat gubernur dki jakarta blok blok
Pak muhaimin sebelahan pak anies ketok menik2 banged yha ,1,10,muhaimin sebelah anies ketok menik memenik iya
@don_muzakir_ @prabowo @gibran_tweet emg cuma Pak Prabowo dan mas Gibran yg mau bisa lanjutkan program bagusnya pakdhe Jokowi,1,16,prabowo mas gibran lanjut program bagus gede jokowi
@GeiszChalifah Tapi Pak Muhaimin kurang meyakinkan nih tadi.,-1,7,muhaimin ini
Ganjar CFD Gibran Sunmori dan Muhaimin Terima Dukungan #Pemilu2024 #AdadiKompas https://t.co/SEznLGsnA4,0,8,ganjar cfd gibran sunmori muhaimin terima dukung
@butterfly66613 @falla_adinda Dari 3 orang itu sih yang jelas pernah kerja mimpin daerah anies sma ganjar sih waluapun klo dibilang paling aman masih tetep anies ya. Gmn dong .,1,27,orang sih kerja pimpin daerah anies ganjar sih bilang aman anies iya
Prabowo : Jaman Bung Karno senjata yang digunakan semua bekas Alasannya koq spt ininya era juga beda dulu dan sekarang. Pak Prabowo saja tidak mau yg dulu koq dulu ke satria sekarang gemoy ,0,33,prabowo zaman karno senjata bekas alas ini era beda prabowo satria gemoi
@bahagia_permai @Yurissa_Samosir @AdamVelcro @AdeDhani9 @aking_adit @AkalSehat2024 @chaidar_2000 @Kang_Toniee @NohCeukenohhh @mustafaagus007 @choymarkochoy Lah ini cuman kiasan... Anies udah biasa kan pake kiasan begitu??,0,11,kias anies pakai kias
@GRUNGE_GO @gibran_tweet swallow itu artinya nelan yaa?,0,5,angsa telan iya
Ganjar-Mahfud merancang kebijakan yang memanfaatkan revolusi industri 4.0 untuk menggerakkan sektor perdagangan. @tinss78560111 Juara ! Sat Set https://t.co/H5yfO3RVtN,1,16,ganjar mahfud rancang bija manfaat revolusi industri gerak sektor dagang juara sat set
@WagimanDeep212_ Biarkan 1 dan 2 saling mempermalukan masa lalunya masing-masing. Apapun keadaanya presidennya tetap Ganjar,1,14,biar malu lalu apa keadaannya presiden ganjar
Bangga banget sama king prabowo,0,5,bangga raja prabowo
Dengan kepemimpinan Ganjar-Mahfud perdagangan internasional akan dijajaki dengan strategi diplomasi yang cerdas dan proaktif. @WillowHuwuw Hebat ! Sat Set https://t.co/XJFlaCwfwc,1,18,pimpin ganjar mahfud dagang internasional jajak strategi diplomasi cerdas pro aktif hebat sat set
@whose_els @kevinpramudya_ Malah jadi negthink jgn2 udh dikasih tau pak Anies byk hal tapi dia ga mau nurut krn PD dg narasinya sendiri ,0,23,pikir negatif kasih anies narasi
@ganjarpranowo Pendukung Pak Ganjar garis keras ini patut diapresiasi,0,8,dukung ganjar garis keras patut apresiasi
@liputan6dotcom Lebih baik dukung Ganjar Pranowo kalo Anies Baswedan kalah. Udah jelas tanpa drama https://t.co/0P2s915CQK,1,13,dukung ganjar pranowo anies baswedan kalah drama
@Yus_197 @Nyi_Maheswari @gibran_tweet Ilmu Padi semakin berisi semakin menunduk Kalau padi berdiri (#songong ) artinya TIDAK ADA ISI NYA . . ,0,18,ilmu padi isi tunduk padi diri isi nya
@Chakyyy95 @selaluujian @jason_stone23 @Gerindra Yang paling kelihatan branding Jakarta di era Anies jauh lebih keren dibanding sekarang...dasar buzzer,0,15,merek dagang jakarta era anies keren banding dasar buzer
@Uki23 @mohmahfudmd Coba lihat lagi video nya Gibran Nanya Regulasi Carbon Storage loh Regulasi nya regulasi itu arahnya aturan atau kebijakan jadi betul cara jawab Pak Mahfud karena Samsul nanya Regulasi CS bukan bilang apa itu Carbon Storage jadi Cerdas dong,0,39,coba lihat video nya gibran regulasi karbon penyimpanan lo regulasi nya regulasi arah atur bija mahfud samsul regulasi cs bilang karbon penyimpan cerdas
Sepakat pada @tempomedia.Skor Anies ppd Debat Capres jauh mengungguli Ganjar &amp; Prabowo...#AMINPalingSiapPimpinRI #AniesMuhaimin2024 cc @tijabar @HMMurah3 @rahmaniarbaftim @B_nin927 @Muslim_AntiPKI9 @4213f3 @pakaipeci @kang___L @DrEvaChaniago @cooking_umi https://t.co/AbdVyEHg26,1,13,sepakat skor anies debat capres unggul ganjar prabowo cc
@Gus_Raharjo Kita pilih pemimpin yang gercep kerja nyata sat set #MahfudLebihBaik Ganjar Mahfud Satset https://t.co/ykieHQqWBj,1,13,pilih pimpin gerak cepat kerja nyata sat set ganjar mahfud sat set sat set
@tempodotco Pak Prabowo sangat tangguh dalam memimpin indonesia sangat hebat membangun bangsa beliau tidak terkalahkan sejagat raya,1,16,prabowo tangguh pimpin indonesia hebat bangun bangsa beliau kalah jagat raya
@Gerindra prabowo ga punya gagasan zonk semua,0,6,prabowo gagas zonk
@erickthohir @prabowo @gibran_tweet Emang boleh seterang-terangan itu jadi timses Pak Menteri? Giliran umbies aja mau foto pakai pose jari aja gak boleh. Negara wakanda bener2 yeee,0,24,terang terang timses menteri gilir umbies foto pakai pose jari negara wakanda hore
Rakyat pasti menang kalau Prabowo-Gibran Menang,1,6,rakyat menang prabowo gibran menang
@PanjarPranow0w Ya makanya gw curiga ama si Gibran dia punya masalah di otot mukanya kah?,0,14,iya curiga si gibran otot muka kah
@gibran_tweet Mas Gibran calon wakil presiden yang terbaik kami rakyat Indonesia selalu mendoakan dan mendukung Mas Gibran,1,16,mas gibran calon wakil presiden baik rakyat indonesia doa dukung mas gibr
@don_muzakir_ @prabowo @gibran_tweet anies itu Teoritis dan sukanya tebar janji manis,0,8,anies teoritis suka tebar janji manis
Isu Prabowo Penculik Dimulai Wiranto Dibantah Wiranto Waraskah...? https://t.co/6rwAiJXcm4,0,8,isu prabowo culik wiranto dibantah wiranto waras
Anies selalu dapat wakil yg kurang. ,0,6,anies wakil
 Selepet itu seperti sarung yang saya bawa di kalangan santri bisa membangunkan yang tidur menggerakkan yang loyo dan sekaligus mengingatkan yang lalai jelas Cawapres Gus Muhaimin @cakimiNOW #SlepetAjaGus #SlepetNomic #AniesMuhaimin2024 https://t.co/rFFJjwHFgd,0,26,lepet sarung bawa kalang santri bangun tidur gerak loyo lalai cawapres gus muhaimin
@erickthohir @prabowo @gibran_tweet Menemani dalam rangka tugas negara atau mendapat perintah langsung dari Presiden pak? Kalo liat dari debat yg semalem kualitas paslon 2 jauh dibawah bapak loh sebenernya... Gak nyesel pak?,0,30,teman rangka tugas negara perintah langsung presiden lihat debat malam kualitas paslon lo sesal
@olpproject @idextratime @margianta @Arie_Kriting @Riweh_Banget @Mdy_Asmara1701 @sczeve @briankhrisna @dayatpiliang @aniesbubble @Brigade01Arwan1 @akunusam @imanlagi @PolJokesID @oddatwlier @zainul_munas @ekowboy2 @yozariam @makmummasjid @legislatweet @fmuchtaar @librising @ainunnajib @Anintemanreza @falla_adinda @emerson_yuntho @CarmaenDei @timesnewrohman @_haye_ @woalsnim @undipmenfess @skipberat @nabiylarisfa @txtdrpemerintah @erasmus70 @andihiyat @jahterra @neohistoria_id @tempodotco @painappururu29 @Fleurseva EMOTION ANALYSIS ANIES BASWEDAN Joy: - Diapresiasi karena sebutkan Kementerian Kebudayaan. - Apresiasi atas opening dari Anies Baswedan. Fear: - Netizen berharap Anies tidak terlalu menyerang Prabowo takut Prabowo emosi. - Anies tidak takut menyinggung segelintir orang https://t.co/drxKBbPSao,0,37,emosi analisis anies baswedan suka cita apresiasi sebut menteri budaya apresiasi buka anies baswed takut netizen harap anies serang prabowo takut prabowo emosi anies takut singgung gelintir orang
@negativisme Samsul slepet Imin dan Pak Mahfud dengan data yang valid. Anies dan Ganjar buli Pak Prabowo dengan data yang salah. ,0,20,samsul slepet imin mahfud data valid anies ganjar buli prabowo data salah
Statment pak Anies yg bilang klo preventif terhadap kesehatan itu bkn cuma tanggung jawab Dinkes sama Menkes tp lintas sektor jg ikut bertanggung jawab sebagai nakes aku totally agree!,0,29,nyata anies bilang preventif sehat tanggung dinkes menkes lintas sektor tanggung nakes sepenuh tuju
@kumparan 2019 jokowi gabisa ngomong prabowo terlihat menang 2023 prabowo dtabokin ama anies ganjar keliatan jauh bgt mutunya Yang lain bangun jakarta ngaku bangun jateng La prabowo bangun dinasti ,0,29,jokowi omong prabowo menang prabowo tabok anies ganjar mutu bangun jakarta mengaku bangun jateng prabowo bangun dinasti
@Mdy_Asmara1701 pilih Anies-Muhaimin biar ga cuma jadi supporter tapi jadi bagian dari perubahan positif. Kerja nyata gagasan cemerlang mereka punya semua https://t.co/MhMoinPd4t,0,20,pilih anies muhaimin biar dukung ubah positif kerja nyata gagas cemerlang
Omon Itu istilah yg dilontarkan oleh @prabowo pd @aniesbaswedan. Kata ' omon ' yg ane tangkap itu orang yg cuma bisa ngomong menasehati orang tapi dia sendiri tidak konsisten dgn nasehatnya sendiri. Seperti orang yg bicara etika pada orang lain tapi dia sendiri tidak beretika.,0,44,omong istilah lontar omong tangkap orang omong nasihat orang konsisten nasihat orang bicara etika orang etika
@Metro_TV Gibran. To the point dan tak mbulet. Diam2 anak ini brani juga tapi tetap santun. ,1,15,gibran poin bulat diam diam anak berani santun
Coblos nomer satu.... Jangan ragu ragu.... Anies dan Muhaimin... Harapan baru.... #AMINAjaDulu #AMINAjaDulu https://t.co/kanRjFuGeP,1,11,coblos nomor ragu ragu anies muhaimin harap
PKS dan Anies-Muhaimin adalah sinergi kekuatan untuk membangun negeri yang lebih baik dan inklusif bagi semua lapisan masyarakat. #PKSmenangAMIN PilihPKS CoblosAMIN,1,20,pks anies muhaimin sinergi kuat bangun negeri inklusif lapis masyarakat pilih pks coblos amin
@kikysaputrii Soal kata kata Anies Baswedan adalah rajanya. Soal lain ?,0,10,anies baswedan raja
@kompascom Gibran sosok pemuda tangguh dan cerdas gak bakal ada yang bisa nandingin,0,12,gibran sosok pemuda tangguh cerdas tanding
Dia berkelakar sebagai penengah hampir dijilat dan dipuji Paslon satunya eh ternyata malah menusuk dari belakang plot twist PHP tak terduga yang menyebabkan publik berkicau hebat Dan dia malah memposisikan diri sebagai penyerang bersama Pak Anies kepada Pak Prabowo haha,0,40,kelakar tengah jilat puji paslon satu eh tusuk plot putar php duga sebab publik kicau hebat posisi penyerang anies prabowo ha
